legislature,session,url,date
S,2005-05-03,https://www.senat.fr/seances/s200505/s20050503/st20050503000.html,2005-05-03
S,2005-05-04,https://www.senat.fr/seances/s200505/s20050504/st20050504000.html,2005-05-04
S,2005-05-10,https://www.senat.fr/seances/s200505/s20050510/st20050510000.html,2005-05-10
S,2005-05-11,https://www.senat.fr/seances/s200505/s20050511/st20050511000.html,2005-05-11
S,2005-05-12,https://www.senat.fr/seances/s200505/s20050512/st20050512000.html,2005-05-12
S,2005-05-31,https://www.senat.fr/seances/s200505/s20050531/st20050531000.html,2005-05-31
S,2005-06-08,https://www.senat.fr/seances/s200506/s20050608/st20050608000.html,2005-06-08
S,2005-06-09,https://www.senat.fr/seances/s200506/s20050609/st20050609000.html,2005-06-09
S,2005-06-13,https://www.senat.fr/seances/s200506/s20050613/st20050613000.html,2005-06-13
S,2005-06-14,https://www.senat.fr/seances/s200506/s20050614/st20050614000.html,2005-06-14
S,2005-06-15,https://www.senat.fr/seances/s200506/s20050615/st20050615000.html,2005-06-15
S,2005-06-16,https://www.senat.fr/seances/s200506/s20050616/st20050616000.html,2005-06-16
S,2005-06-21,https://www.senat.fr/seances/s200506/s20050621/st20050621000.html,2005-06-21
S,2005-06-22,https://www.senat.fr/seances/s200506/s20050622/st20050622000.html,2005-06-22
S,2005-06-23,https://www.senat.fr/seances/s200506/s20050623/st20050623000.html,2005-06-23
S,2005-06-27,https://www.senat.fr/seances/s200506/s20050627/st20050627000.html,2005-06-27
S,2005-06-28,https://www.senat.fr/seances/s200506/s20050628/st20050628000.html,2005-06-28
S,2005-06-30,https://www.senat.fr/seances/s200506/s20050630/st20050630000.html,2005-06-30
S,2005-07-04,https://www.senat.fr/seances/s200507/s20050704/st20050704000.html,2005-07-04
S,2005-07-05,https://www.senat.fr/seances/s200507/s20050705/st20050705000.html,2005-07-05
S,2005-07-06,https://www.senat.fr/seances/s200507/s20050706/st20050706000.html,2005-07-06
S,2005-07-07,https://www.senat.fr/seances/s200507/s20050707/st20050707000.html,2005-07-07
S,2005-07-11,https://www.senat.fr/seances/s200507/s20050711/st20050711000.html,2005-07-11
S,2005-07-12,https://www.senat.fr/seances/s200507/s20050712/st20050712000.html,2005-07-12
S,2005-07-13,https://www.senat.fr/seances/s200507/s20050713/st20050713000.html,2005-07-13
S,2005-10-01,https://www.senat.fr/seances/s200510/s20051001/st20051001000.html,2005-10-01
S,2005-10-04,https://www.senat.fr/seances/s200510/s20051004/st20051004000.html,2005-10-04
S,2005-10-05,https://www.senat.fr/seances/s200510/s20051005/st20051005000.html,2005-10-05
S,2005-10-06,https://www.senat.fr/seances/s200510/s20051006/st20051006000.html,2005-10-06
S,2005-10-11,https://www.senat.fr/seances/s200510/s20051011/st20051011000.html,2005-10-11
S,2005-10-12,https://www.senat.fr/seances/s200510/s20051012/st20051012000.html,2005-10-12
S,2005-10-13,https://www.senat.fr/seances/s200510/s20051013/st20051013000.html,2005-10-13
S,2005-10-18,https://www.senat.fr/seances/s200510/s20051018/st20051018000.html,2005-10-18
S,2005-10-19,https://www.senat.fr/seances/s200510/s20051019/st20051019000.html,2005-10-19
S,2005-10-20,https://www.senat.fr/seances/s200510/s20051020/st20051020000.html,2005-10-20
S,2005-10-25,https://www.senat.fr/seances/s200510/s20051025/st20051025000.html,2005-10-25
S,2005-10-26,https://www.senat.fr/seances/s200510/s20051026/st20051026000.html,2005-10-26
S,2005-11-02,https://www.senat.fr/seances/s200511/s20051102/st20051102000.html,2005-11-02
S,2005-11-03,https://www.senat.fr/seances/s200511/s20051103/st20051103000.html,2005-11-03
S,2005-11-04,https://www.senat.fr/seances/s200511/s20051104/st20051104000.html,2005-11-04
S,2005-11-07,https://www.senat.fr/seances/s200511/s20051107/st20051107000.html,2005-11-07
S,2005-11-08,https://www.senat.fr/seances/s200511/s20051108/st20051108000.html,2005-11-08
S,2005-11-09,https://www.senat.fr/seances/s200511/s20051109/st20051109000.html,2005-11-09
S,2005-11-10,https://www.senat.fr/seances/s200511/s20051110/st20051110000.html,2005-11-10
S,2005-11-14,https://www.senat.fr/seances/s200511/s20051114/st20051114000.html,2005-11-14
S,2005-11-15,https://www.senat.fr/seances/s200511/s20051115/st20051115000.html,2005-11-15
S,2005-11-16,https://www.senat.fr/seances/s200511/s20051116/st20051116000.html,2005-11-16
S,2005-11-17,https://www.senat.fr/seances/s200511/s20051117/st20051117000.html,2005-11-17
S,2005-11-18,https://www.senat.fr/seances/s200511/s20051118/st20051118000.html,2005-11-18
S,2005-11-21,https://www.senat.fr/seances/s200511/s20051121/st20051121000.html,2005-11-21
S,2005-11-22,https://www.senat.fr/seances/s200511/s20051122/st20051122000.html,2005-11-22
S,2005-11-23,https://www.senat.fr/seances/s200511/s20051123/st20051123000.html,2005-11-23
S,2005-11-24,https://www.senat.fr/seances/s200511/s20051124/st20051124000.html,2005-11-24
S,2005-11-25,https://www.senat.fr/seances/s200511/s20051125/st20051125000.html,2005-11-25
S,2005-11-26,https://www.senat.fr/seances/s200511/s20051126/st20051126000.html,2005-11-26
S,2005-11-28,https://www.senat.fr/seances/s200511/s20051128/st20051128000.html,2005-11-28
S,2005-11-29,https://www.senat.fr/seances/s200511/s20051129/st20051129000.html,2005-11-29
S,2005-12-01,https://www.senat.fr/seances/s200512/s20051201/st20051201000.html,2005-12-01
S,2005-12-02,https://www.senat.fr/seances/s200512/s20051202/st20051202000.html,2005-12-02
S,2005-12-03,https://www.senat.fr/seances/s200512/s20051203/st20051203000.html,2005-12-03
S,2005-12-05,https://www.senat.fr/seances/s200512/s20051205/st20051205000.html,2005-12-05
S,2005-12-06,https://www.senat.fr/seances/s200512/s20051206/st20051206000.html,2005-12-06
S,2005-12-07,https://www.senat.fr/seances/s200512/s20051207/st20051207000.html,2005-12-07
S,2005-12-08,https://www.senat.fr/seances/s200512/s20051208/st20051208000.html,2005-12-08
S,2005-12-09,https://www.senat.fr/seances/s200512/s20051209/st20051209000.html,2005-12-09
S,2005-12-10,https://www.senat.fr/seances/s200512/s20051210/st20051210000.html,2005-12-10
S,2005-12-11,https://www.senat.fr/seances/s200512/s20051211/st20051211000.html,2005-12-11
S,2005-12-12,https://www.senat.fr/seances/s200512/s20051212/st20051212000.html,2005-12-12
S,2005-12-13,https://www.senat.fr/seances/s200512/s20051213/st20051213000.html,2005-12-13
S,2005-12-14,https://www.senat.fr/seances/s200512/s20051214/st20051214000.html,2005-12-14
S,2005-12-15,https://www.senat.fr/seances/s200512/s20051215/st20051215000.html,2005-12-15
S,2005-12-16,https://www.senat.fr/seances/s200512/s20051216/st20051216000.html,2005-12-16
S,2005-12-19,https://www.senat.fr/seances/s200512/s20051219/st20051219000.html,2005-12-19
S,2005-12-20,https://www.senat.fr/seances/s200512/s20051220/st20051220000.html,2005-12-20
S,2005-12-21,https://www.senat.fr/seances/s200512/s20051221/st20051221000.html,2005-12-21
S,2005-12-22,https://www.senat.fr/seances/s200512/s20051222/st20051222000.html,2005-12-22
S,2006-01-17,https://www.senat.fr/seances/s200601/s20060117/st20060117000.html,2006-01-17
S,2006-01-19,https://www.senat.fr/seances/s200601/s20060119/st20060119000.html,2006-01-19
S,2006-01-24,https://www.senat.fr/seances/s200601/s20060124/st20060124000.html,2006-01-24
S,2006-01-25,https://www.senat.fr/seances/s200601/s20060125/st20060125000.html,2006-01-25
S,2006-01-26,https://www.senat.fr/seances/s200601/s20060126/st20060126000.html,2006-01-26
S,2006-01-31,https://www.senat.fr/seances/s200601/s20060131/st20060131000.html,2006-01-31
S,2006-02-01,https://www.senat.fr/seances/s200602/s20060201/st20060201000.html,2006-02-01
S,2006-02-02,https://www.senat.fr/seances/s200602/s20060202/st20060202000.html,2006-02-02
S,2006-02-07,https://www.senat.fr/seances/s200602/s20060207/st20060207000.html,2006-02-07
S,2006-02-08,https://www.senat.fr/seances/s200602/s20060208/st20060208000.html,2006-02-08
S,2006-02-09,https://www.senat.fr/seances/s200602/s20060209/st20060209000.html,2006-02-09
S,2006-02-21,https://www.senat.fr/seances/s200602/s20060221/st20060221000.html,2006-02-21
S,2006-02-22,https://www.senat.fr/seances/s200602/s20060222/st20060222000.html,2006-02-22
S,2006-02-23,https://www.senat.fr/seances/s200602/s20060223/st20060223000.html,2006-02-23
S,2006-02-24,https://www.senat.fr/seances/s200602/s20060224/st20060224000.html,2006-02-24
S,2006-02-27,https://www.senat.fr/seances/s200602/s20060227/st20060227000.html,2006-02-27
S,2006-02-28,https://www.senat.fr/seances/s200602/s20060228/st20060228000.html,2006-02-28
S,2006-03-01,https://www.senat.fr/seances/s200603/s20060301/st20060301000.html,2006-03-01
S,2006-03-02,https://www.senat.fr/seances/s200603/s20060302/st20060302000.html,2006-03-02
S,2006-03-03,https://www.senat.fr/seances/s200603/s20060303/st20060303000.html,2006-03-03
S,2006-03-04,https://www.senat.fr/seances/s200603/s20060304/st20060304000.html,2006-03-04
S,2006-03-07,https://www.senat.fr/seances/s200603/s20060307/st20060307000.html,2006-03-07
S,2006-03-08,https://www.senat.fr/seances/s200603/s20060308/st20060308000.html,2006-03-08
S,2006-03-09,https://www.senat.fr/seances/s200603/s20060309/st20060309000.html,2006-03-09
S,2006-03-14,https://www.senat.fr/seances/s200603/s20060314/st20060314000.html,2006-03-14
S,2006-03-15,https://www.senat.fr/seances/s200603/s20060315/st20060315000.html,2006-03-15
S,2006-03-16,https://www.senat.fr/seances/s200603/s20060316/st20060316000.html,2006-03-16
S,2006-03-21,https://www.senat.fr/seances/s200603/s20060321/st20060321000.html,2006-03-21
S,2006-03-22,https://www.senat.fr/seances/s200603/s20060322/st20060322000.html,2006-03-22
S,2006-03-23,https://www.senat.fr/seances/s200603/s20060323/st20060323000.html,2006-03-23
S,2006-03-28,https://www.senat.fr/seances/s200603/s20060328/st20060328000.html,2006-03-28
S,2006-03-29,https://www.senat.fr/seances/s200603/s20060329/st20060329000.html,2006-03-29
S,2006-03-30,https://www.senat.fr/seances/s200603/s20060330/st20060330000.html,2006-03-30
S,2006-04-04,https://www.senat.fr/seances/s200604/s20060404/st20060404000.html,2006-04-04
S,2006-04-05,https://www.senat.fr/seances/s200604/s20060405/st20060405000.html,2006-04-05
S,2006-04-06,https://www.senat.fr/seances/s200604/s20060406/st20060406000.html,2006-04-06
S,2006-04-11,https://www.senat.fr/seances/s200604/s20060411/st20060411000.html,2006-04-11
S,2006-04-12,https://www.senat.fr/seances/s200604/s20060412/st20060412000.html,2006-04-12
S,2006-04-13,https://www.senat.fr/seances/s200604/s20060413/st20060413000.html,2006-04-13
S,2006-05-02,https://www.senat.fr/seances/s200605/s20060502/st20060502000.html,2006-05-02
S,2006-05-03,https://www.senat.fr/seances/s200605/s20060503/st20060503000.html,2006-05-03
S,2006-05-09,https://www.senat.fr/seances/s200605/s20060509/st20060509000.html,2006-05-09
S,2006-05-10,https://www.senat.fr/seances/s200605/s20060510/st20060510000.html,2006-05-10
S,2006-05-11,https://www.senat.fr/seances/s200605/s20060511/st20060511000.html,2006-05-11
S,2006-05-16,https://www.senat.fr/seances/s200605/s20060516/st20060516000.html,2006-05-16
S,2006-05-17,https://www.senat.fr/seances/s200605/s20060517/st20060517000.html,2006-05-17
S,2008-02-06,https://www.senat.fr/seances/s200802/s20080206/s20080206.pdf,2008-02-06
S,2008-02-07,https://www.senat.fr/seances/s200802/s20080207/s20080207.pdf,2008-02-07
S,2008-03-26,https://www.senat.fr/seances/s200803/s20080326/s20080326.pdf,2008-03-26
S,2008-06-23,https://www.senat.fr/seances/s200806/s20080623/s20080623.pdf,2008-06-23
S,2008-06-25,https://www.senat.fr/seances/s200806/s20080625/s20080625.pdf,2008-06-25
S,2008-07-09,https://www.senat.fr/seances/s200807/s20080709/s20080709.pdf,2008-07-09
S,2008-10-28,https://www.senat.fr/seances/s200810/s20081028/s20081028.pdf,2008-10-28
S,2008-10-30,https://www.senat.fr/seances/s200810/s20081030/s20081030.pdf,2008-10-30
S,2008-11-21,https://www.senat.fr/seances/s200811/s20081121/s20081121.pdf,2008-11-21
S,2008-12-02,https://www.senat.fr/seances/s200812/s20081202/s20081202.pdf,2008-12-02
S,2008-12-05,https://www.senat.fr/seances/s200812/s20081205/s20081205.pdf,2008-12-05
S,2008-12-22,https://www.senat.fr/seances/s200812/s20081222/s20081222.pdf,2008-12-22
S,2009-01-27,https://www.senat.fr/seances/s200901/s20090127/s20090127.pdf,2009-01-27
S,2009-02-06,https://www.senat.fr/seances/s200902/s20090206/s20090206.pdf,2009-02-06
S,2009-02-12,https://www.senat.fr/seances/s200902/s20090212/s20090212.pdf,2009-02-12
S,2009-03-17,https://www.senat.fr/seances/s200903/s20090317/s20090317.pdf,2009-03-17
S,2009-06-02,https://www.senat.fr/seances/s200906/s20090602/s20090602.pdf,2009-06-02
S,2009-06-03,https://www.senat.fr/seances/s200906/s20090603/s20090603.pdf,2009-06-03
S,2009-06-09,https://www.senat.fr/seances/s200906/s20090609/s20090609.pdf,2009-06-09
S,2009-06-25,https://www.senat.fr/seances/s200906/s20090625/s20090625.pdf,2009-06-25
S,2009-12-21,https://www.senat.fr/seances/s200912/s20091221/s20091221.pdf,2009-12-21
S,2009-12-22,https://www.senat.fr/seances/s200912/s20091222/s20091222.pdf,2009-12-22
S,2009-12-23,https://www.senat.fr/seances/s200912/s20091223/s20091223.pdf,2009-12-23
S,2010-11-29,https://www.senat.fr/seances/s201011/s20101129/s20101129.pdf,2010-11-29
S,2010-11-30,https://www.senat.fr/seances/s201011/s20101130/s20101130.pdf,2010-11-30
S,2010-12-01,https://www.senat.fr/seances/s201012/s20101201/s20101201.pdf,2010-12-01
S,2010-12-02,https://www.senat.fr/seances/s201012/s20101202/s20101202.pdf,2010-12-02
S,2010-12-03,https://www.senat.fr/seances/s201012/s20101203/s20101203.pdf,2010-12-03
S,2010-12-04,https://www.senat.fr/seances/s201012/s20101204/s20101204.pdf,2010-12-04
S,2010-12-05,https://www.senat.fr/seances/s201012/s20101205/s20101205.pdf,2010-12-05
S,2010-12-13,https://www.senat.fr/seances/s201012/s20101213/s20101213.pdf,2010-12-13
S,2010-12-14,https://www.senat.fr/seances/s201012/s20101214/s20101214.pdf,2010-12-14
S,2010-12-15,https://www.senat.fr/seances/s201012/s20101215/s20101215.pdf,2010-12-15
S,2010-12-16,https://www.senat.fr/seances/s201012/s20101216/s20101216.pdf,2010-12-16
S,2010-12-17,https://www.senat.fr/seances/s201012/s20101217/s20101217.pdf,2010-12-17
S,2011-01-18,https://www.senat.fr/seances/s201101/s20110118/s20110118.pdf,2011-01-18
S,2011-01-19,https://www.senat.fr/seances/s201101/s20110119/s20110119.pdf,2011-01-19
S,2008-02-04,https://www.senat.fr/seances/s200802/s20080204/s20080204.pdf,2008-02-04
S,2008-03-25,https://www.senat.fr/seances/s200803/s20080325/s20080325.pdf,2008-03-25
S,2008-04-29,https://www.senat.fr/seances/s200804/s20080429/s20080429.pdf,2008-04-29
S,2008-05-14,https://www.senat.fr/seances/s200805/s20080514/s20080514.pdf,2008-05-14
S,2008-05-15,https://www.senat.fr/seances/s200805/s20080515/s20080515.pdf,2008-05-15
S,2008-07-10,https://www.senat.fr/seances/s200807/s20080710/s20080710.pdf,2008-07-10
S,2008-10-20,https://www.senat.fr/seances/s200810/s20081020/s20081020.pdf,2008-10-20
S,2008-10-21,https://www.senat.fr/seances/s200810/s20081021/s20081021.pdf,2008-10-21
S,2008-11-06,https://www.senat.fr/seances/s200811/s20081106/s20081106.pdf,2008-11-06
S,2009-02-03,https://www.senat.fr/seances/s200902/s20090203/s20090203.pdf,2009-02-03
S,2009-02-04,https://www.senat.fr/seances/s200902/s20090204/s20090204.pdf,2009-02-04
S,2009-03-03,https://www.senat.fr/seances/s200903/s20090303/s20090303.pdf,2009-03-03
S,2009-04-08,https://www.senat.fr/seances/s200904/s20090408/s20090408.pdf,2009-04-08
S,2009-04-09,https://www.senat.fr/seances/s200904/s20090409/s20090409.pdf,2009-04-09
S,2009-09-17,https://www.senat.fr/seances/s200909/s20090917/s20090917.pdf,2009-09-17
S,2009-11-09,https://www.senat.fr/seances/s200911/s20091109/s20091109.pdf,2009-11-09
S,2009-11-10,https://www.senat.fr/seances/s200911/s20091110/s20091110.pdf,2009-11-10
S,2009-11-12,https://www.senat.fr/seances/s200911/s20091112/s20091112.pdf,2009-11-12
S,2009-11-13,https://www.senat.fr/seances/s200911/s20091113/s20091113.pdf,2009-11-13
S,2009-07-01,https://www.senat.fr/seances/s200907/s20090701/s20090701.pdf,2009-07-01
S,2009-11-30,https://www.senat.fr/seances/s200911/s20091130/s20091130.pdf,2009-11-30
S,2009-12-01,https://www.senat.fr/seances/s200912/s20091201/s20091201.pdf,2009-12-01
S,2009-12-02,https://www.senat.fr/seances/s200912/s20091202/s20091202.pdf,2009-12-02
S,2009-12-03,https://www.senat.fr/seances/s200912/s20091203/s20091203.pdf,2009-12-03
S,2009-12-04,https://www.senat.fr/seances/s200912/s20091204/s20091204.pdf,2009-12-04
S,2009-12-05,https://www.senat.fr/seances/s200912/s20091205/s20091205.pdf,2009-12-05
S,2010-05-25,https://www.senat.fr/seances/s201005/s20100525/s20100525.pdf,2010-05-25
S,2010-05-26,https://www.senat.fr/seances/s201005/s20100526/s20100526.pdf,2010-05-26
S,2010-05-27,https://www.senat.fr/seances/s201005/s20100527/s20100527.pdf,2010-05-27
S,2010-05-28,https://www.senat.fr/seances/s201005/s20100528/s20100528.pdf,2010-05-28
S,2010-10-05,https://www.senat.fr/seances/s201010/s20101005/s20101005.pdf,2010-10-05
S,2010-10-06,https://www.senat.fr/seances/s201010/s20101006/s20101006.pdf,2010-10-06
S,2010-10-07,https://www.senat.fr/seances/s201010/s20101007/s20101007.pdf,2010-10-07
S,2010-10-08,https://www.senat.fr/seances/s201010/s20101008/s20101008.pdf,2010-10-08
S,2011-01-20,https://www.senat.fr/seances/s201101/s20110120/s20110120.pdf,2011-01-20
S,2011-02-16,https://www.senat.fr/seances/s201102/s20110216/s20110216.pdf,2011-02-16
S,2011-02-17,https://www.senat.fr/seances/s201102/s20110217/s20110217.pdf,2011-02-17
S,2008-10-07,https://www.senat.fr/seances/s200810/s20081007/s20081007.pdf,2008-10-07
S,2008-07-21,https://www.senat.fr/seances/s200807/s20080721/s20080721.pdf,2008-07-21
S,2008-11-04,https://www.senat.fr/seances/s200811/s20081104/s20081104.pdf,2008-11-04
S,2008-11-28,https://www.senat.fr/seances/s200811/s20081128/s20081128.pdf,2008-11-28
S,2009-01-22,https://www.senat.fr/seances/s200901/s20090122/s20090122.pdf,2009-01-22
S,2008-12-16,https://www.senat.fr/seances/s200812/s20081216/s20081216.pdf,2008-12-16
S,2009-03-05,https://www.senat.fr/seances/s200903/s20090305/s20090305.pdf,2009-03-05
S,2009-05-12,https://www.senat.fr/seances/s200905/s20090512/s20090512.pdf,2009-05-12
S,2009-05-13,https://www.senat.fr/seances/s200905/s20090513/s20090513.pdf,2009-05-13
S,2009-10-05,https://www.senat.fr/seances/s200910/s20091005/s20091005.pdf,2009-10-05
S,2009-10-06,https://www.senat.fr/seances/s200910/s20091006/s20091006.pdf,2009-10-06
S,2009-10-27,https://www.senat.fr/seances/s200910/s20091027/s20091027.pdf,2009-10-27
S,2009-10-28,https://www.senat.fr/seances/s200910/s20091028/s20091028.pdf,2009-10-28
S,2009-10-29,https://www.senat.fr/seances/s200910/s20091029/s20091029.pdf,2009-10-29
S,2011-03-29,https://www.senat.fr/seances/s201103/s20110329/s20110329.pdf,2011-03-29
S,2011-03-30,https://www.senat.fr/seances/s201103/s20110330/s20110330.pdf,2011-03-30
S,2011-03-31,https://www.senat.fr/seances/s201103/s20110331/s20110331.pdf,2011-03-31
S,2011-05-13,https://www.senat.fr/seances/s201105/s20110513/s20110513.pdf,2011-05-13
S,2009-09-28,https://www.senat.fr/seances/s200909/s20090928/s20090928.pdf,2009-09-28
S,2010-06-15,https://www.senat.fr/seances/s201006/s20100615/s20100615.pdf,2010-06-15
S,2010-06-16,https://www.senat.fr/seances/s201006/s20100616/s20100616.pdf,2010-06-16
S,2010-06-17,https://www.senat.fr/seances/s201006/s20100617/s20100617.pdf,2010-06-17
S,2011-04-14,https://www.senat.fr/seances/s201104/s20110414/s20110414.pdf,2011-04-14
S,2011-05-17,https://www.senat.fr/seances/s201105/s20110517/s20110517.pdf,2011-05-17
S,2011-05-18,https://www.senat.fr/seances/s201105/s20110518/s20110518.pdf,2011-05-18
S,2011-05-19,https://www.senat.fr/seances/s201105/s20110519/s20110519.pdf,2011-05-19
S,2011-06-07,https://www.senat.fr/seances/s201106/s20110607/s20110607.pdf,2011-06-07
S,2011-06-08,https://www.senat.fr/seances/s201106/s20110608/s20110608.pdf,2011-06-08
S,2011-06-09,https://www.senat.fr/seances/s201106/s20110609/s20110609.pdf,2011-06-09
S,2011-06-21,https://www.senat.fr/seances/s201106/s20110621/s20110621.pdf,2011-06-21
S,2011-06-22,https://www.senat.fr/seances/s201106/s20110622/s20110622.pdf,2011-06-22
S,2011-06-23,https://www.senat.fr/seances/s201106/s20110623/s20110623.pdf,2011-06-23
S,2011-06-27,https://www.senat.fr/seances/s201106/s20110627/s20110627.pdf,2011-06-27
S,2011-06-28,https://www.senat.fr/seances/s201106/s20110628/s20110628.pdf,2011-06-28
S,2011-07-06,https://www.senat.fr/seances/s201107/s20110706/s20110706.pdf,2011-07-06
S,2008-06-19,https://www.senat.fr/seances/s200806/s20080619/s20080619.pdf,2008-06-19
S,2008-07-18,https://www.senat.fr/seances/s200807/s20080718/s20080718.pdf,2008-07-18
S,2009-03-31,https://www.senat.fr/seances/s200903/s20090331/s20090331.pdf,2009-03-31
S,2009-04-02,https://www.senat.fr/seances/s200904/s20090402/s20090402.pdf,2009-04-02
S,2009-04-01,https://www.senat.fr/seances/s200904/s20090401/s20090401.pdf,2009-04-01
S,2009-07-20,https://www.senat.fr/seances/s200907/s20090720/s20090720.pdf,2009-07-20
S,2009-07-23,https://www.senat.fr/seances/s200907/s20090723/s20090723.pdf,2009-07-23
S,2009-12-07,https://www.senat.fr/seances/s200912/s20091207/s20091207.pdf,2009-12-07
S,2009-12-08,https://www.senat.fr/seances/s200912/s20091208/s20091208.pdf,2009-12-08
S,2009-12-09,https://www.senat.fr/seances/s200912/s20091209/s20091209.pdf,2009-12-09
S,2009-12-10,https://www.senat.fr/seances/s200912/s20091210/s20091210.pdf,2009-12-10
S,2011-05-30,https://www.senat.fr/seances/s201105/s20110530/s20110530.pdf,2011-05-30
S,2011-05-31,https://www.senat.fr/seances/s201105/s20110531/s20110531.pdf,2011-05-31
S,2011-06-01,https://www.senat.fr/seances/s201106/s20110601/s20110601.pdf,2011-06-01
S,2011-07-07,https://www.senat.fr/seances/s201107/s20110707/s20110707.pdf,2011-07-07
S,2011-07-08,https://www.senat.fr/seances/s201107/s20110708/s20110708.pdf,2011-07-08
S,2011-09-08,https://www.senat.fr/seances/s201109/s20110908/s20110908.pdf,2011-09-08
S,2009-06-08,https://www.senat.fr/seances/s200906/s20090608/s20090608.pdf,2009-06-08
S,2009-11-14,https://www.senat.fr/seances/s200911/s20091114/s20091114.pdf,2009-11-14
S,2011-06-14,https://www.senat.fr/seances/s201106/s20110614/s20110614.pdf,2011-06-14
S,2011-06-15,https://www.senat.fr/seances/s201106/s20110615/s20110615.pdf,2011-06-15
S,2011-06-16,https://www.senat.fr/seances/s201106/s20110616/s20110616.pdf,2011-06-16
S,2011-09-30,https://www.senat.fr/seances/s201109/s20110930/s20110930.pdf,2011-09-30
S,2011-10-01,https://www.senat.fr/seances/s201110/s20111001/s20111001.pdf,2011-10-01
S,2011-10-05,https://www.senat.fr/seances/s201110/s20111005/s20111005.pdf,2011-10-05
S,2011-10-06,https://www.senat.fr/seances/s201110/s20111006/s20111006.pdf,2011-10-06
S,2011-10-11,https://www.senat.fr/seances/s201110/s20111011/s20111011.pdf,2011-10-11
S,2011-10-12,https://www.senat.fr/seances/s201110/s20111012/s20111012.pdf,2011-10-12
S,2011-10-18,https://www.senat.fr/seances/s201110/s20111018/s20111018.pdf,2011-10-18
S,2011-10-19,https://www.senat.fr/seances/s201110/s20111019/s20111019.pdf,2011-10-19
S,2011-10-20,https://www.senat.fr/seances/s201110/s20111020/s20111020.pdf,2011-10-20
S,2011-10-25,https://www.senat.fr/seances/s201110/s20111025/s20111025.pdf,2011-10-25
S,2011-10-26,https://www.senat.fr/seances/s201110/s20111026/s20111026.pdf,2011-10-26
S,2008-05-20,https://www.senat.fr/seances/s200805/s20080520/s20080520.pdf,2008-05-20
S,2008-05-21,https://www.senat.fr/seances/s200805/s20080521/s20080521.pdf,2008-05-21
S,2008-05-22,https://www.senat.fr/seances/s200805/s20080522/s20080522.pdf,2008-05-22
S,2008-06-10,https://www.senat.fr/seances/s200806/s20080610/s20080610.pdf,2008-06-10
S,2008-11-24,https://www.senat.fr/seances/s200811/s20081124/s20081124.pdf,2008-11-24
S,2008-11-27,https://www.senat.fr/seances/s200811/s20081127/s20081127.pdf,2008-11-27
S,2009-01-28,https://www.senat.fr/seances/s200901/s20090128/s20090128.pdf,2009-01-28
S,2009-05-25,https://www.senat.fr/seances/s200905/s20090525/s20090525.pdf,2009-05-25
S,2009-05-26,https://www.senat.fr/seances/s200905/s20090526/s20090526.pdf,2009-05-26
S,2009-05-27,https://www.senat.fr/seances/s200905/s20090527/s20090527.pdf,2009-05-27
S,2009-05-28,https://www.senat.fr/seances/s200905/s20090528/s20090528.pdf,2009-05-28
S,2009-05-29,https://www.senat.fr/seances/s200905/s20090529/s20090529.pdf,2009-05-29
S,2009-10-15,https://www.senat.fr/seances/s200910/s20091015/s20091015.pdf,2009-10-15
S,2011-01-25,https://www.senat.fr/seances/s201101/s20110125/s20110125.pdf,2011-01-25
S,2011-01-27,https://www.senat.fr/seances/s201101/s20110127/s20110127.pdf,2011-01-27
S,2011-01-26,https://www.senat.fr/seances/s201101/s20110126/s20110126.pdf,2011-01-26
S,2011-06-29,https://www.senat.fr/seances/s201106/s20110629/s20110629.pdf,2011-06-29
S,2011-06-30,https://www.senat.fr/seances/s201106/s20110630/s20110630.pdf,2011-06-30
S,2010-05-18,https://www.senat.fr/seances/s201005/s20100518/s20100518.pdf,2010-05-18
S,2010-05-19,https://www.senat.fr/seances/s201005/s20100519/s20100519.pdf,2010-05-19
S,2010-05-20,https://www.senat.fr/seances/s201005/s20100520/s20100520.pdf,2010-05-20
S,2010-07-05,https://www.senat.fr/seances/s201007/s20100705/s20100705.pdf,2010-07-05
S,2010-07-06,https://www.senat.fr/seances/s201007/s20100706/s20100706.pdf,2010-07-06
S,2010-07-07,https://www.senat.fr/seances/s201007/s20100707/s20100707.pdf,2010-07-07
S,2010-07-08,https://www.senat.fr/seances/s201007/s20100708/s20100708.pdf,2010-07-08
S,2011-05-26,https://www.senat.fr/seances/s201105/s20110526/s20110526.pdf,2011-05-26
S,2011-07-01,https://www.senat.fr/seances/s201107/s20110701/s20110701.pdf,2011-07-01
S,2011-03-22,https://www.senat.fr/seances/s201103/s20110322/s20110322.pdf,2011-03-22
S,2011-05-24,https://www.senat.fr/seances/s201105/s20110524/s20110524.pdf,2011-05-24
S,2011-05-25,https://www.senat.fr/seances/s201105/s20110525/s20110525.pdf,2011-05-25
S,2011-07-04,https://www.senat.fr/seances/s201107/s20110704/s20110704.pdf,2011-07-04
S,2011-07-05,https://www.senat.fr/seances/s201107/s20110705/s20110705.pdf,2011-07-05
S,2011-07-11,https://www.senat.fr/seances/s201107/s20110711/s20110711.pdf,2011-07-11
S,2011-07-12,https://www.senat.fr/seances/s201107/s20110712/s20110712.pdf,2011-07-12
S,2011-07-13,https://www.senat.fr/seances/s201107/s20110713/s20110713.pdf,2011-07-13
S,2008-01-29,https://www.senat.fr/seances/s200801/s20080129/s20080129.pdf,2008-01-29
